foodName,Type,Country,Region,Ingredient,Calorie,imgUrl,Description
Chirashizushi ,"すし, 寿司, 鮨",Japan,East Asia,vinegared rice,,//upload.wikimedia.org/wikipedia/commons/thumb/6/60/Sushi_platter.jpg/220px-Sushi_platter.jpg,"Sushi (すし, 寿司, 鮨, pronounced [sɯɕiꜜ] or [sɯꜜɕi]) is a traditional Japanese dish of prepared vinegared rice (鮨飯, sushi-meshi), usually with some sugar and salt, accompanying a variety of ingredients (ネタ, neta), such as seafood, often raw, and vegetables. Styles of sushi and its presentation vary widely, but the one key ingredient is ""sushi rice"", also referred to as shari (しゃり), or sumeshi (酢飯).[1]"
Makizushi,"すし, 寿司, 鮨",Japan,East Asia,vinegared rice,,//upload.wikimedia.org/wikipedia/commons/thumb/6/60/Sushi_platter.jpg/220px-Sushi_platter.jpg,"Sushi (すし, 寿司, 鮨, pronounced [sɯɕiꜜ] or [sɯꜜɕi]) is a traditional Japanese dish of prepared vinegared rice (鮨飯, sushi-meshi), usually with some sugar and salt, accompanying a variety of ingredients (ネタ, neta), such as seafood, often raw, and vegetables. Styles of sushi and its presentation vary widely, but the one key ingredient is ""sushi rice"", also referred to as shari (しゃり), or sumeshi (酢飯).[1]"
Oshizushi,"すし, 寿司, 鮨",Japan,East Asia,vinegared rice,,//upload.wikimedia.org/wikipedia/commons/thumb/6/60/Sushi_platter.jpg/220px-Sushi_platter.jpg,"Sushi (すし, 寿司, 鮨, pronounced [sɯɕiꜜ] or [sɯꜜɕi]) is a traditional Japanese dish of prepared vinegared rice (鮨飯, sushi-meshi), usually with some sugar and salt, accompanying a variety of ingredients (ネタ, neta), such as seafood, often raw, and vegetables. Styles of sushi and its presentation vary widely, but the one key ingredient is ""sushi rice"", also referred to as shari (しゃり), or sumeshi (酢飯).[1]"
Soba,Noodles,Japan,,Buckwheat,,//upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Dried_soba_noodles_by_FotoosVanRobin.jpg/350px-Dried_soba_noodles_by_FotoosVanRobin.jpg,"Soba (そば or 蕎麦, ""buckwheat"") is a thin Japanese noodle made from buckwheat. The noodles are served either chilled with a dipping sauce, or hot in a noodle soup. The variety Nagano soba includes wheat flour."
Zaru soba,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/0/06/Wiktionary-logo-v2.svg/30px-Wiktionary-logo-v2.svg.png,
Udon,Noodles,Japan,,Wheat flour,,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/Kakeudon.jpg/230px-Kakeudon.jpg,"Udon (うどん or 饂飩) is a thick noodle made from wheat flour, used in Japanese cuisine. It is a comfort food for many Japanese people. There is a variety of ways it is prepared and served. Its simplest form is in a hot soup as kake udon with a mild broth called kakejiru made from dashi, soy sauce, and mirin. It is usually topped with thinly chopped scallions. Other common toppings include prawn tempura, kakiage (mixed tempura fritter), abura-age (sweet, deep-fried tofu pouches), kamaboko (sliced fish cake), and shichimi spice added to taste."
Ramen,"shina soba, chūka soba","Yokohama Chinatown, Japan",East Asia,"Chinese-style wheat noodles, meat- or fish-based broth, vegetables or meat",,//upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Shoyu_Ramen.jpg/250px-Shoyu_Ramen.jpg,
Champon,Noodle soup,Japan,Nagasaki,"ramen noodles, frying pork, seafood, and vegetables",,//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Shikairo_Nagasaki_Japan05s.jpg/220px-Shikairo_Nagasaki_Japan05s.jpg,"Champon (ちゃんぽん, Chanpon), also known as Chanpon, is a noodle dish that is a regional cuisine of Nagasaki, Japan. There are different versions in Japan, Korea and China. The dish was inspired by Chinese cuisine. Champon is made by frying pork, seafood and vegetables with lard; a soup made with chicken and pig bones is then added. Ramen noodles made especially for champon are added and then boiled. Unlike other ramen dishes, only one pan is needed as the noodles are boiled in the soup. Depending on the season and the situation, the ingredients differ. Hence the taste and style may depend on the location and time of year.[citation needed]"
Hiyashi chūka,Reimen,Japan,,Chilled ramen noodles,,//upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Hiyashi_chuka_by_woinary_at_551_Horai_in_Osaka_Intl_Airport.jpg/220px-Hiyashi_chuka_by_woinary_at_551_Horai_in_Osaka_Intl_Airport.jpg,"Hiyashi chūka (冷やし中華, literally ""chilled Chinese"") is a Chinese noodle style Japanese dish consisting of chilled ramen noodles with various toppings served in the summer. It is also called reimen (冷麺, literally ""chilled noodle"") in Kansai region and hiyashi rāmen (冷やしラーメン, literally ""chilled ramen"") in Hokkaido.[1] Toppings are usually colorful cold ingredients and a tare sauce."
Mazesoba,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,Mazesoba (Japanese: まぜそば) may refer to:
Yaki soba,Japanese noodles,Japan,,"Noodles (wheat flour), Worcestershire sauce, pork or chicken, vegetables (usually cabbage, onions or carrots)",,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/Nagata_Honjoken_Bokkake_Yakisoba.jpg/220px-Nagata_Honjoken_Bokkake_Yakisoba.jpg,"Yakisoba (Japanese: 焼きそば [jakiꜜsoba]), ""fried noodle"", is a Japanese noodle stir-fry dish. Usually soba means buckwheat, but soba in yakisoba means Chinese noodles (Chuuka soba) made from wheat flour, and are typically flavored with a condiment similar to Worcestershire sauce. The dish first appeared in food stalls in Japan during the post World War II period.[1]"
Yaki udon,Japanese noodles,Japan,Fukuoka Prefecture,Noodles,,//upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Yakiudon-tako.jpg/250px-Yakiudon-tako.jpg,"Yaki udon (焼きうどん, ""fried udon"") is a Japanese stir fry dish consisting of  thick, smooth, white udon noodles mixed with a soy based sauce, meat (usually pork), and vegetables. It is similar to yakisoba, which involves a similar stir fry technique using ramen-style wheat noodles.[1] Yaki udon is relatively simple to make, and popular as a staple of Japan's izakaya, or pubs, eaten frequently as a late night snack.[2] It originated in Kokura, Fukuoka Prefecture in southern Japan after the Pacific War. The widely accepted story of how the dish was created dates back to just after World War II, when food was scarce. The owner of the noodle restaurant Darumado used udon noodles in popular yakisoba preparations because the proper noodles were not available.[3]"
Curry bread,karē pan,Japan,,"Dough, Japanese curry, bread crumbs",,//upload.wikimedia.org/wikipedia/commons/thumb/3/37/Curry-bun%2Ccurry-pan%2Ckatori-city%2Cjapan.JPG/250px-Curry-bun%2Ccurry-pan%2Ckatori-city%2Cjapan.JPG,"Curry bread (カレーパン, karē pan) is a popular Japanese food. It consists of Japanese curry wrapped in a piece of dough, which is then coated in bread crumbs and deep fried.[1] On occasion it is baked instead of deep fried, but deep frying is the most common method of cooking. Curry bread is usually found in bakeries and convenience stores."
Anpan,Sweet roll,Japan,,red bean paste,,//upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Bean-jam-bun%2Canpan%2Ckatori-city%2Cjapan.JPG/300px-Bean-jam-bun%2Canpan%2Ckatori-city%2Cjapan.JPG,"Anpan (あんパン, 餡（あん）パン) is a Japanese sweet roll most commonly filled with red bean paste. Anpan can also be prepared with other fillings, including white beans (shiro-an), green beans (uguisu-an), sesame (goma-an), and chestnut (kuri-an)."
Melon-pan,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/0/06/Wiktionary-logo-v2.svg/30px-Wiktionary-logo-v2.svg.png,
Yakisoba-pan,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/0/06/Wiktionary-logo-v2.svg/30px-Wiktionary-logo-v2.svg.png,
Korokke-pan,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/0/06/Wiktionary-logo-v2.svg/30px-Wiktionary-logo-v2.svg.png,
Katsu-sando,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/0/06/Wiktionary-logo-v2.svg/30px-Wiktionary-logo-v2.svg.png,
Agemono,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,Agemono may refer to:
Karaage,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/1/12/Shige_Sushi_and_Izakaya_-_Nov_2019_-_Stierch_02.jpg/170px-Shige_Sushi_and_Izakaya_-_Nov_2019_-_Stierch_02.jpg,"Karaage (唐揚げ, 空揚げ, or から揚げ, [kaɾa aɡe]) is a Japanese cooking technique in which various foods—most often chicken, but also other meat and fish—are deep fried in oil. The process involves lightly coating small pieces of the meat or fish with flour, or potato or corn starch, and frying in a light oil. The foods are marinated prior to coating. The process differs from the preparation of tempura, which is not marinated and uses a batter for coating.[1] Karaage is often served alone or with rice and shredded cabbage."
Nanbanzuke,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Text_document_with_red_question_mark.svg/40px-Text_document_with_red_question_mark.svg.png,"Nanbanzuke or nanban-zuke (Japanese: 南蛮漬け, literally ""southern barbarian pickle (marinade)"") is a Japanese fish dish. To prepare it, the fish (often Japanese jack mackerel or wakasagi smelt) is fried and then marinated in a mixture of vinegar, carrots, sugar, and chili peppers.  It bears a close resemblance to Escabeche and is believed to have been brought to Japan by the Portuguese (Southern Barbarians) in the 16th century."
Korokke,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Korokke (Japanese: コロッケ; [koꜜɾokke]) is the Japanese name for a deep-fried yōshoku dish originally related to a French dish, the croquette. Korokke is made by mixing cooked chopped meat, seafood, or vegetables with mashed potato or white sauce, usually shaped like a flat patty, rolling it in wheat flour, eggs, and Japanese style breadcrumbs, then deep-frying this until brown on the outside."
Kushikatsu,Kushiage,Japan,,"Chicken, pork, seafood, and seasonal vegetables",,//upload.wikimedia.org/wikipedia/commons/thumb/f/f4/KushikatsuDaruma01.jpg/220px-KushikatsuDaruma01.jpg,"Kushikatsu (串カツ), also known as kushiage (串揚げ), is a Japanese dish of deep-fried skewered meat and vegetables.[1][2] In Japanese, kushi (串) refers to the skewers used[1] while katsu means a deep-fried cutlet of meat."
Satsuma-age,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Text_document_with_red_question_mark.svg/40px-Text_document_with_red_question_mark.svg.png,"Satsuma-age (薩摩揚げ) is a fried fishcake originating from Kagoshima, Japan. Surimi and flour is mixed to make a compact paste that is solidified through frying. It is a specialty of the Satsuma region. It is known by a variety of regional names throughout Japan."
Tempura,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Tempura.JPG/160px-Tempura.JPG,"Tempura (天ぷら or 天麩羅, tenpura, [tempɯɾa]) is a typical Japanese dish usually consisting of seafood, meat, and vegetables that have been battered and deep fried. The dish was introduced by the Portuguese residing in Nagasaki through the fritter-cooking techniques in the 16th century. The name ""tempura"" may originate from the Latin phrase quatuor anni tempora, which refers to the Ember Days, during which no meat is consumed,[1] or from the Portuguese word tempêro, meaning “seasoning”.[2]"
Tonkatsu,Japan,Japan,East Asia,"Cutlet (pork fillet or loin), cabbage, miso soup",,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/50px-Translation_to_english_arrow.svg.png,"Tonkatsu (豚カツ, とんかつ or トンカツ, pronounced [toŋkatsɯ]; ""pork cutlet"") is a Japanese dish that consists of a breaded, deep-fried pork cutlet. It involves coating slices of pork with panko (bread crumbs), frying them in oil, and then serving with rice and shredded cabbage. The two main types are fillet and loin. Tonkatsu is also the basis of other dishes such as Katsukarē and katsudon."
Gyoza,Dumpling,China,East Asia,"Dough, ground meat, or vegetables",,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Jiaozi (Chinese: 餃子; [tɕjàu.tsɨ] (listen)) are Chinese dumplings commonly eaten in China and other parts of East Asia. Jiaozi are folded to resemble Chinese sycee and have great cultural significance attached to them within China. Jiaozi are one of the major dishes eaten during the Chinese New Year throughout the entire country and eaten all year round in the northern provinces. Though considered part of Chinese cuisine, jiaozi are popular in other parts of East Asia and in the Western world, where a fried variety is sometimes called potstickers. The English-language term ""potsticker"" is a calque of the Mandarin word 鍋貼 ""guotie"". Potsticker was used by Buwei Yang Chao and her husband Yuen Ren Chao in the book How to Cook and Eat in Chinese, which was first published in 1945. In northern China, however, 鍋貼 ""guotie"" specifically refers to a type of pan-fried jiaozi with its ends left open rather than just any pan-fried jiaozi."
Kushiyaki,Skewered meat,Japan,,"Beef, pork, seafood, and seasonal vegetables",,//upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Charcoal_broiled_Ayu.JPG/220px-Charcoal_broiled_Ayu.JPG,"Kushiyaki (串焼き) is a formal term that encompasses both poultry and non-poultry items, skewered and grilled. At times, restaurants group them as kushimono (串物) and  yakimono (焼き物)."
Motoyaki,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Oyster_motoyaki.jpg/220px-Oyster_motoyaki.jpg,"Motoyaki is a style of cooking, involving baked food topped with a mayonnaise-based sauce and served in an oyster shell.[1] It is typically available in Japanese restaurants on the Pacific coast of Canada.[2] Examples of motoyaki dishes are oyster motoyaki[1] and lobster motoyaki.[3]"
Okonomiyaki,Main course,Japan,,"Wheat flour batter, cabbage",,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Okonomiyaki_by_S_e_i_in_Osaka.jpg/220px-Okonomiyaki_by_S_e_i_in_Osaka.jpg,
Takoyaki,Snack,Japan,Osaka,"Batter, octopus, tempura scraps (tenkasu), pickled ginger, green onion, takoyaki sauce (with mayonnaise), green laver (aonori)",,//upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Takoyaki.jpg/230px-Takoyaki.jpg,"Takoyaki (たこ焼き or 蛸焼) or ""octopus balls"" is a ball-shaped Japanese snack made of a wheat flour-based batter and cooked in a special molded pan. It is typically filled with minced or diced octopus (tako), tempura scraps (tenkasu), pickled ginger (beni shoga), and green onion (negi).[1][2] The balls are brushed with takoyaki sauce (similar to Worcestershire sauce) and mayonnaise, and then sprinkled with green laver (aonori) and shavings of dried bonito (katsuobushi)."
